film_id,country_id
flm0001741,ctr000002
flm0001995,ctr000002
flm0002084,ctr000002
flm0002086,ctr000002
flm0002102,ctr000002
flm0002155,ctr000002
flm0002161,ctr000002
flm0002279,ctr000002
flm0002318,ctr000002
flm0002330,ctr000002
flm0002394,ctr000002
flm0002418,ctr000002
flm0002429,ctr000002
flm0000010,ctr000003
flm0000122,ctr000003
flm0000156,ctr000003
flm0000209,ctr000003
flm0000256,ctr000003
flm0000433,ctr000003
flm0000969,ctr000003
flm0001148,ctr000003
flm0001275,ctr000003
flm0001399,ctr000003
flm0001972,ctr000003
flm0000079,ctr000004
flm0000457,ctr000004
flm0000951,ctr000004
flm0000967,ctr000004
flm0000981,ctr000004
flm0001006,ctr000004
flm0001020,ctr000004
flm0001031,ctr000004
flm0001035,ctr000004
flm0001038,ctr000004
flm0001047,ctr000004
flm0001064,ctr000004
flm0001161,ctr000004
flm0001256,ctr000004
flm0001260,ctr000004
flm0001305,ctr000004
flm0001319,ctr000004
flm0001332,ctr000004
flm0001334,ctr000004
flm0001386,ctr000004
flm0001515,ctr000004
flm0001840,ctr000004
flm0001915,ctr000004
flm0001953,ctr000004
flm0002059,ctr000004
flm0002167,ctr000004
flm0002168,ctr000004
flm0002169,ctr000004
flm0002263,ctr000004
flm0002365,ctr000004
flm0000164,ctr000005
flm0000272,ctr000005
flm0000817,ctr000005
flm0001299,ctr000005
flm0002561,ctr000005
flm0000349,ctr000006
flm0001040,ctr000006
flm0001195,ctr000006
flm0001423,ctr000006
flm0001668,ctr000006
flm0001834,ctr000006
flm0002010,ctr000006
flm0002199,ctr000006
flm0002319,ctr000006
flm0000371,ctr000007
flm0000665,ctr000007
flm0000676,ctr000007
flm0000681,ctr000007
flm0000683,ctr000007
flm0000691,ctr000007
flm0000700,ctr000007
flm0000718,ctr000007
flm0000797,ctr000007
flm0000730,ctr000007
flm0000731,ctr000007
flm0000746,ctr000007
flm0000762,ctr000007
flm0000763,ctr000007
flm0000769,ctr000007
flm0000773,ctr000007
flm0000778,ctr000007
flm0000779,ctr000007
flm0000782,ctr000007
flm0000788,ctr000007
flm0000795,ctr000007
flm0000798,ctr000007
flm0000806,ctr000007
flm0000815,ctr000007
flm0000816,ctr000007
flm0000820,ctr000007
flm0000830,ctr000007
flm0000834,ctr000007
flm0000835,ctr000007
flm0000836,ctr000007
flm0000837,ctr000007
flm0000843,ctr000007
flm0000844,ctr000007
flm0000853,ctr000007
flm0000854,ctr000007
flm0000862,ctr000007
flm0000863,ctr000007
flm0000867,ctr000007
flm0000869,ctr000007
flm0000875,ctr000007
flm0000881,ctr000007
flm0000885,ctr000007
flm0000893,ctr000007
flm0001235,ctr000007
flm0002186,ctr000007
flm0002435,ctr000007
flm0000419,ctr000008
flm0001165,ctr000008
flm0001267,ctr000008
flm0001311,ctr000008
flm0001562,ctr000008
flm0001846,ctr000008
flm0001881,ctr000008
flm0001899,ctr000008
flm0000424,ctr000009
flm0000591,ctr000009
flm0000691,ctr000009
flm0000833,ctr000009
flm0000841,ctr000009
flm0000905,ctr000009
flm0000934,ctr000009
flm0001018,ctr000009
flm0001025,ctr000009
flm0001071,ctr000009
flm0001079,ctr000009
flm0001097,ctr000009
flm0001124,ctr000009
flm0001147,ctr000009
flm0001327,ctr000009
flm0001397,ctr000009
flm0001567,ctr000009
flm0001570,ctr000009
flm0001586,ctr000009
flm0001650,ctr000009
flm0001692,ctr000009
flm0001715,ctr000009
flm0001900,ctr000009
flm0001919,ctr000009
flm0001920,ctr000009
flm0001944,ctr000009
flm0002007,ctr000009
flm0002034,ctr000009
flm0002050,ctr000009
flm0002074,ctr000009
flm0002075,ctr000009
flm0002208,ctr000009
flm0002209,ctr000009
flm0002210,ctr000009
flm0002211,ctr000009
flm0002241,ctr000009
flm0002299,ctr000009
flm0002336,ctr000009
flm0002428,ctr000009
flm0000479,ctr000010
flm0000691,ctr000010
flm0000902,ctr000010
flm0000976,ctr000010
flm0000998,ctr000010
flm0001002,ctr000010
flm0001050,ctr000010
flm0001149,ctr000010
flm0001252,ctr000010
flm0001439,ctr000010
flm0001597,ctr000010
flm0001674,ctr000010
flm0001687,ctr000010
flm0001791,ctr000010
flm0001826,ctr000010
flm0001980,ctr000010
flm0002150,ctr000010
flm0002263,ctr000010
flm0002276,ctr000010
flm0002294,ctr000010
flm0002300,ctr000010
flm0002347,ctr000010
flm0002502,ctr000010
flm0002503,ctr000010
flm0002504,ctr000010
flm0002505,ctr000010
flm0002510,ctr000010
flm0002511,ctr000010
flm0002514,ctr000010
flm0002515,ctr000010
flm0002585,ctr000010
flm0000507,ctr000011
flm0000641,ctr000011
flm0000645,ctr000011
flm0000719,ctr000011
flm0000739,ctr000011
flm0000787,ctr000011
flm0000718,ctr000011
flm0000797,ctr000011
flm0000853,ctr000011
flm0000854,ctr000011
flm0000872,ctr000011
flm0000881,ctr000011
flm0000987,ctr000011
flm0000998,ctr000011
flm0001002,ctr000011
flm0001036,ctr000011
flm0001058,ctr000011
flm0001082,ctr000011
flm0001148,ctr000011
flm0001210,ctr000011
flm0001228,ctr000011
flm0001326,ctr000011
flm0001469,ctr000011
flm0001597,ctr000011
flm0001687,ctr000011
flm0001769,ctr000011
flm0001776,ctr000011
flm0001781,ctr000011
flm0001791,ctr000011
flm0001854,ctr000011
flm0001870,ctr000011
flm0001886,ctr000011
flm0002150,ctr000011
flm0002503,ctr000011
flm0002504,ctr000011
flm0002510,ctr000011
flm0002511,ctr000011
flm0000609,ctr000012
flm0000829,ctr000012
flm0000912,ctr000012
flm0001010,ctr000012
flm0001094,ctr000012
flm0001119,ctr000012
flm0001128,ctr000012
flm0001129,ctr000012
flm0001135,ctr000012
flm0001201,ctr000012
flm0001274,ctr000012
flm0001351,ctr000012
flm0001510,ctr000012
flm0001808,ctr000012
flm0002087,ctr000012
flm0002088,ctr000012
flm0002089,ctr000012
flm0002172,ctr000012
flm0002273,ctr000012
flm0002478,ctr000012
flm0002479,ctr000012
flm0002532,ctr000012
flm0000676,ctr000013
flm0000782,ctr000013
flm0000881,ctr000013
flm0000893,ctr000013
flm0000988,ctr000013
flm0001031,ctr000013
flm0001091,ctr000013
flm0001172,ctr000013
flm0001313,ctr000013
flm0001558,ctr000013
flm0001620,ctr000013
flm0001743,ctr000013
flm0001748,ctr000013
flm0001845,ctr000013
flm0001925,ctr000013
flm0001963,ctr000013
flm0001979,ctr000013
flm0002224,ctr000013
flm0002263,ctr000013
flm0002444,ctr000013
flm0002455,ctr000013
flm0002460,ctr000013
flm0000721,ctr000014
flm0001534,ctr000014
flm0001795,ctr000014
flm0000808,ctr000015
flm0001239,ctr000015
flm0002022,ctr000015
flm0002023,ctr000015
flm0002024,ctr000015
flm0002025,ctr000015
flm0002026,ctr000015
flm0002027,ctr000015
flm0002028,ctr000015
flm0002030,ctr000015
flm0002171,ctr000015
flm0002203,ctr000015
flm0001011,ctr000016
flm0001029,ctr000016
flm0001037,ctr000016
flm0001044,ctr000016
flm0001056,ctr000016
flm0001143,ctr000016
flm0001152,ctr000016
flm0001204,ctr000016
flm0001205,ctr000016
flm0001207,ctr000016
flm0001282,ctr000016
flm0001419,ctr000016
flm0001536,ctr000016
flm0001541,ctr000016
flm0001683,ctr000016
flm0001859,ctr000016
flm0001954,ctr000016
flm0002034,ctr000016
flm0002035,ctr000016
flm0002113,ctr000016
flm0002114,ctr000016
flm0002116,ctr000016
flm0002118,ctr000016
flm0002119,ctr000016
flm0002480,ctr000016
flm0001190,ctr000017
flm0002329,ctr000017
flm0002343,ctr000017
flm0001243,ctr000018
flm0001426,ctr000019
flm0001541,ctr000020
flm0001992,ctr000021
flm0002260,ctr000022
flm0002373,ctr000022
flm0002342,ctr000023
flm0002582,ctr000023
flm0002582,ctr000024
flm0000740,ctr000025
flm0000846,ctr000025
flm0000891,ctr000025
flm0000914,ctr000025
flm0000921,ctr000025
flm0000983,ctr000025
flm0000992,ctr000025
flm0001102,ctr000025
flm0001107,ctr000025
flm0001172,ctr000025
flm0001179,ctr000025
flm0001216,ctr000025
flm0001288,ctr000025
flm0001312,ctr000025
flm0001348,ctr000025
flm0001356,ctr000025
flm0001381,ctr000025
flm0001518,ctr000025
flm0001549,ctr000025
flm0001588,ctr000025
flm0001591,ctr000025
flm0001616,ctr000025
flm0001762,ctr000025
flm0001931,ctr000025
flm0001936,ctr000025
flm0001963,ctr000025
flm0002360,ctr000025
flm0002366,ctr000025
flm0002456,ctr000025
flm0002604,ctr000025
flm0002605,ctr000025
flm0002606,ctr000025
flm0002607,ctr000025
flm0002613,ctr000025
