title (original),IMDB id,film_id,IMDB_url,Directors,Writers,Actors,Country of origin,Duration (min),Year of Production
Первопечатник Иван Федоров,tt3882630,flm0000488,https://www.imdb.com/title/tt3882630/,"[('nm0506266', 'Grigori Levkoyev')]","[('nm6646936', 'Evgeny Veisman')]","[('nm0753516', 'Ivan Ryzhov'), ('nm0233964', 'Nikolai Dorokhin'), ('nm0795328', 'Pavel Shpringfeld'), ('nm1370137', 'Gavriil Belov'), ('nm6646935', 'Vyacheslav Novikov'), ('nm0586439', 'Grigory Mikhaylov'), ('nm0229431', 'Sergey Dneprov'), ('nm0760815', 'Vsevolod Sanaev'), ('nm0220725', 'Mikhail Derzhavin'), ('nm0451743', 'Aleksandr Khokhlov')]",['SUHH'],0,['1941']
Новости дня № 49 1947 г.,,flm0000489,,,,,,,
Новости дня № 50 1947 г.,,flm0000490,,,,,,,
Пионерия № 8 1947 г.,,flm0000491,,,,,,,
Великий русский зодчий Матвей Казаков,,flm0000492,,,,,,,
Всесоюзный парад физкультурников 1947 г.,tt0239776,flm0000493,https://www.imdb.com/title/tt0239776/,"[('nm0841294', 'Elizaveta Svilova')]",[],[],['SUHH'],0,['1946']
День воздушного флота,,flm0000494,,,,,,,
Москва - столица СССР,tt6693636,flm0000495,https://www.imdb.com/title/tt6693636/,"[('nm0994431', 'Lidiya Stepanova'), ('nm8865299', 'Fyodor Kiselev')]","[('nm0994431', 'Lidiya Stepanova'), ('nm8865299', 'Fyodor Kiselev'), ('nm11403602', 'Ilya Bachelis')]","[('nm0451691', 'Leonid Khmara')]",['SUHH'],58,['1947']
Москва социалистическая,,flm0000496,,,,,,,
Новости дня № 51 1947 г.,,flm0000497,,,,,,,
Новый дом,tt0039670,flm0000498,https://www.imdb.com/title/tt0039670/,"[('nm0466691', 'Vladimir Korsh-Sablin')]","[('nm0690127', 'Evgeniy Pomeshchikov')]","[('nm0003540', 'Nikolay Cherkasov'), ('nm4738829', 'I. Oja'), ('nm0091878', 'Nikolay Bogolyubov'), ('nm0802603', 'Ekaterina Sipavina'), ('nm0451749', 'Viktor Khokhryakov'), ('nm7486278', 'V. Tsvetkov'), ('nm0787041', 'Lyudmila Shabalina'), ('nm0460388', 'Leonid Kmit'), ('nm0750276', 'Boris Runge'), ('nm0815122', 'Konstantin Sorokin'), ('nm0214141', 'Vladimir Dedyushko'), ('nm0759963', 'Evgeniy Samoylov'), ('nm0955876', 'Boris Zhukovsky'), ('nm3043573', 'Leontina Dyomina'), ('nm0277140', 'Sergey Filippov'), ('nm0807074', 'Lidiya Smirnova'), ('nm0456396', 'Elena Kirillova'), ('nm0054718', 'Tatyana Barysheva')]",['SUHH'],0,['1947']
Человек и обезьяна,,flm0000499,,,,,,,
Молодые капитаны,tt0179986,flm0000500,https://www.imdb.com/title/tt0179986/,"[('nm0029049', 'Aleksandr Andriyevsky')]",[],"[('nm3155967', 'Varvara Zhuravlyova'), ('nm9955984', 'Nikolay Nikitin'), ('nm15403652', 'A. Serchevskiy'), ('nm0874899', 'Lyudmila Tselikovskaya'), ('nm15403653', 'Lyona Yakitovich'), ('nm15403655', 'Vova Zolotnitskiy'), ('nm15403656', 'Ye. Kuznetsova'), ('nm15403654', 'D. Vostryakov'), ('nm15403657', 'Ivan Nosolevskiy'), ('nm0637133', 'Vasili Novikov'), ('nm0881555', 'Vladimir Uralskiy'), ('nm0952440', 'Valeriy Zalivin'), ('nm2797977', 'Dagmara Deringer')]",['SUHH'],0,['1939']
Подвиг разведчика,tt0039716,flm0000501,https://www.imdb.com/title/tt0039716/,"[('nm0055823', 'Boris Barnet')]","[('nm0410725', 'Konstantin Isaev'), ('nm0086452', 'Mikhail Bleiman'), ('nm0538677', 'Mikhail Maklyarsky')]","[('nm0412755', 'Yelena Izmailova'), ('nm0451056', 'Viktor Khalatov'), ('nm0055823', 'Boris Barnet'), ('nm0118210', 'Amvrosi Buchma'), ('nm0880399', 'Valentina Ulesova'), ('nm0034143', 'Pyotr Arzhanov'), ('nm0125900', 'Aleksey Bykov'), ('nm0236658', 'Valeriya Draga-Sumarokova'), ('nm0678193', 'Sergey Petrov'), ('nm0590753', 'Dmitri Milyutenko'), ('nm0229833', 'Viktor Dobrovolsky'), ('nm0434387', 'Pavel Kadochnikov'), ('nm0738657', 'Mikhail Romanov'), ('nm0554178', 'Sergey Martinson')]",['SUHH'],88,['1947']
Советская Литва,,flm0000502,,,,,,,
Новости дня № 55 1947 г.,,flm0000503,,,,,,,
Новости дня № 56 1947 г.,,flm0000504,,,,,,,
Секреты природы,tt0042936,flm0000505,https://www.imdb.com/title/tt0042936/,"[('nm0955297', 'Aleksandr Zguridi'), ('nm0231042', 'Boris Dolin'), ('nm0075772', 'Israel M. Berman')]",[],[],"['SUHH', 'DDDE']",80,['1950']
Теремок,tt4849690,flm0000506,https://www.imdb.com/title/tt4849690/,"[('nm0343048', 'Viktor Gromov'), ('nm2725238', 'Pyotr Nosov'), ('nm0451717', 'Olga Khodatayeva')]","[('nm0550697', 'Samuil Marshak')]","[('nm0475714', 'Fyodor Kurikhin'), ('nm1697210', 'Tamara Belyayeva'), ('nm0753508', 'Anatoliy Rzhanov'), ('nm4220266', 'Klavdiya Koreneva'), ('nm0950870', 'Yuliya Yulskaya'), ('nm0503316', 'Vladimir Lepko'), ('nm0691365', 'Vladimir Popov')]",['SUHH'],25,['1945']
Roma città aperta,tt0038890,flm0000507,https://www.imdb.com/title/tt0038890/,"[('nm0744023', 'Roberto Rossellini')]","[('nm0744023', 'Roberto Rossellini'), ('nm0000019', 'Federico Fellini'), ('nm0024847', 'Sergio Amidei')]","[('nm0746285', 'Carla Rovere'), ('nm0866183', 'Ákos Tolnay'), ('nm0302815', 'Giovanna Galletti'), ('nm0401555', 'Joop van Hulzen'), ('nm0264762', 'Aldo Fabrizi'), ('nm0334892', 'Francesco Grandjacquet'), ('nm0659284', 'Turi Pandolfini'), ('nm0670971', 'Amalia Pellegrini'), ('nm0585170', 'Maria Michi'), ('nm0270767', 'Harry Feist'), ('nm0801801', 'Carlo Sindici'), ('nm1380118', 'Laura Clara Giudice'), ('nm5353619', 'Caterina Di Furia'), ('nm0030383', 'Vito Annichiarico'), ('nm0664821', 'Eduardo Passarelli'), ('nm0536167', 'Anna Magnani'), ('nm0116515', 'Nando Bruno'), ('nm0656496', 'Marcello Pagliero')]",['IT'],103,['1945']
Степан Разин,tt0031978,flm0000508,https://www.imdb.com/title/tt0031978/,"[('nm0695604', 'Ivan Pravov'), ('nm0696049', 'Olga Preobrazhenskaya')]","[('nm0695604', 'Ivan Pravov'), ('nm0152707', 'Aleksei Chapygin'), ('nm0696049', 'Olga Preobrazhenskaya')]","[('nm0322274', 'Oswald Glazunov'), ('nm0009372', 'Andrei Abrikosov'), ('nm1077283', 'Nikolai Makarenko'), ('nm11405519', 'Zaki Bayazedskiy'), ('nm0464966', 'Elena Kondrateva'), ('nm0090434', 'Ivan Bobrov'), ('nm3516778', 'Z. Baliedskiy'), ('nm0957990', 'Nina Zorskaya'), ('nm0955541', 'Mikhail Zharov'), ('nm10585662', 'P. Tsimakhovich'), ('nm0306723', 'Vladimir Gardin'), ('nm0671310', 'Ivan Pelttser'), ('nm0503114', 'Pyotr Leontyev'), ('nm0678193', 'Sergey Petrov'), ('nm0158297', 'Aleksandr Chistyakov'), ('nm0613639', 'Stepan Muratov'), ('nm5815787', 'Aleksandr Duletov'), ('nm0554178', 'Sergey Martinson')]",['SUHH'],115,['1939']
Новости дня № 57 1947 г.,,flm0000509,,,,,,,
Парень из нашего города,tt0033801,flm0000510,https://www.imdb.com/title/tt0033801/,"[('nm0831590', 'Aleksandr Stolper'), ('nm0412031', 'Boris Ivanov')]","[('nm0800659', 'Konstantin Simonov'), ('nm0831590', 'Aleksandr Stolper')]","[('nm0091878', 'Nikolay Bogolyubov'), ('nm0473041', 'Nikolay Kryuchkov'), ('nm0957990', 'Nina Zorskaya'), ('nm0750144', 'Aleksandr Rumnev'), ('nm0603310', 'Nikolai Mordvinov'), ('nm0451950', 'Nikolai Khryashchikov'), ('nm0437211', 'Vladimir Kandelaki'), ('nm0529383', 'Pyotr Lyubeshkin'), ('nm0807074', 'Lidiya Smirnova'), ('nm0826778', 'Viktor Stepanov'), ('nm0017946', 'Anatoliy Alekseev'), ('nm0575949', 'Vadim Medvedev')]",['SUHH'],65,['1942']
Пионерия № 9 1947 г.,,flm0000511,,,,,,,
Советский спорт № 10 1947 г.,,flm0000512,,,,,,,
Слава Москве,tt0239998,flm0000513,https://www.imdb.com/title/tt0239998/,"[('nm1280850', 'Iosif Poselski'), ('nm12704173', 'Yakov Babushkin'), ('nm1354533', 'Samuil Bubrik')]",[],[],['SUHH'],0,['1947']
В мире советского искусства №4 1947 г.,,flm0000514,,,,,,,
Александр Невский,tt0029850,flm0000515,https://www.imdb.com/title/tt0029850/,"[('nm0890565', 'Dmitriy Vasilev'), ('nm0001178', 'Sergei Eisenstein')]","[('nm0667698', 'Pyotr Pavlenko'), ('nm0001178', 'Sergei Eisenstein')]","[('nm0003540', 'Nikolay Cherkasov'), ('nm0009372', 'Andrei Abrikosov'), ('nm0200229', 'Aleksandra Danilova'), ('nm0737398', 'Naum Rogozhin'), ('nm0947675', 'Vladimir Yershov'), ('nm13892122', 'Avenir Gulkovskiy'), ('nm0031964', 'Nikolai Aparin'), ('nm0481491', 'Ivan Lagutin'), ('nm0645613', 'Nikolai Okhlopkov'), ('nm0271846', 'Lev Fenin'), ('nm6076416', 'Boris Belyakov'), ('nm0557127', 'Varvara Massalitinova'), ('nm0637133', 'Vasili Novikov'), ('nm0412202', 'Valentina Ivashova'), ('nm0650115', 'Dmitriy Orlov'), ('nm2471192', 'A. Gulkovski'), ('nm0088480', 'Sergei Blinnikov'), ('nm1101378', 'Nikolai Arsky')]",['SUHH'],112,['1938']
Новости дня № 58 1947 г.,,flm0000516,,,,,,,
Новости дня № 59 1947 г.,,flm0000517,,,,,,,
Центр нападения,tt0240135,flm0000518,https://www.imdb.com/title/tt0240135/,"[('nm0954768', 'Igor Zemgano'), ('nm0220328', 'Semyon Derevyansky')]","[('nm0489642', 'Boris Laskin'), ('nm0690127', 'Evgeniy Pomeshchikov')]","[('nm0440213', 'Lidiya Kartashyova'), ('nm0220324', 'Yekaterina Derevshchikova'), ('nm0884619', 'Valeryan Valerskiy'), ('nm0816290', 'Andrei Sova'), ('nm0783088', 'Viktor Seleznyov'), ('nm0866172', 'Boris Tolmazov'), ('nm2171400', 'Vadim Sinyavsky'), ('nm0863776', 'Yuri Timoshenko'), ('nm0233983', 'Vitali Doronin'), ('nm0652616', 'Vladimir Osvetsimsky'), ('nm0084266', 'Mikhail Vysotsky'), ('nm0492257', 'Yuri Lavrov'), ('nm0687726', 'Grigori Pluzhnik'), ('nm0503316', 'Vladimir Lepko'), ('nm6284115', 'Georgiy Petrovskiy')]",['SUHH'],71,['1947']
Новости дня № 60 1947 г.,,flm0000519,,,,,,,
Новости дня № 61 1947 г.,,flm0000520,,,,,,,
День победившей страны,tt0239334,flm0000521,https://www.imdb.com/title/tt0239334/,"[('nm0349633', 'Ilya Gutman'), ('nm3230636', 'Irina Setkina'), ('nm0465679', 'Ilya Kopalin')]","[('nm3231022', 'Boris Agapov')]",[],['SUHH'],79,['1948']
Ленинград,,flm0000522,,,,,,,
Миклухо-Маклай,tt0040972,flm0000523,https://www.imdb.com/title/tt0040972/,"[('nm0713673', 'Aleksandr Razumnyj')]","[('nm0818385', 'Aleksei Speshnyov'), ('nm1703728', 'V. Volkenshtejn'), ('nm10992027', 'Vladimir Volkenshtein')]","[('nm1702671', 'V. Makovejsky'), ('nm0039951', 'Mikhail Astangov'), ('nm0901526', 'Nikolay Volkov'), ('nm0538764', 'Aleksey Maksimov'), ('nm0734460', 'Weyland Rodd'), ('nm0475721', 'Sergei Kurilov'), ('nm0271846', 'Lev Fenin'), ('nm0685236', 'Leonid Pirogov'), ('nm0312374', 'Emmanuil Geller'), ('nm1703119', 'I. Bragintseva'), ('nm0118881', 'Georgiy Budarov'), ('nm0474238', 'Valentina Kuindzhi'), ('nm10991688', 'Boris Kerobyan'), ('nm0035023', 'Arkadi Arkadyev'), ('nm0341939', 'Galina Grigoreva'), ('nm10991691', 'Robert Robinson'), ('nm0464719', 'Jim Komogorov'), ('nm0958293', 'Aleksey Zubov')]",['SUHH'],90,['1947']
По ту сторону Аракса,tt2709756,flm0000524,https://www.imdb.com/title/tt2709756/,"[('nm0795528', 'Esfir Shub')]","[('nm0795528', 'Esfir Shub')]",[],['SUHH'],55,['1947']
Сельская учительница,tt0039810,flm0000525,https://www.imdb.com/title/tt0039810/,"[('nm0233091', 'Mark Donskoy')]","[('nm0807077', 'Mariya Smirnova')]","[('nm1462458', 'Boris Belyayev'), ('nm0327328', 'Anatoli Gonichev'), ('nm0667783', 'Dmitri Pavlov'), ('nm0755964', 'Daniil Sagal'), ('nm0030712', 'Anna Lisyanskaya'), ('nm0646271', 'Pavel Olenev'), ('nm0503271', 'Vladimir Lepeshinsky'), ('nm0539742', 'Nadir Malishevsky'), ('nm0687735', 'Rostislav Plyatt'), ('nm0750276', 'Boris Runge'), ('nm0546531', 'Vera Maretskaya'), ('nm0049466', 'Emma Balashova'), ('nm0529236', 'Ariadna Lysak'), ('nm11638518', 'Oleg Shmelev'), ('nm0069415', 'Vladimir Belokurov'), ('nm0465342', 'Aleksey Konsovskiy'), ('nm0555453', 'Vladimir Maruta'), ('nm1579696', 'Nina Bershadskaya')]",['SUHH'],97,['1947']
Новости дня № 63 1947 г.,,flm0000526,,,,,,,
Новости дня № 64 1947 г.,,flm0000527,,,,,,,
Пионерия № 11 1947 г.,,flm0000528,,,,,,,
Четвертый перископ,tt0233434,flm0000529,https://www.imdb.com/title/tt0233434/,"[('nm0252177', 'Viktor Eysymont')]","[('nm0893055', 'Georgi Venetsianov'), ('nm14163759', 'G. Blaushtein')]","[('nm0621901', 'Konstantin Nassonov'), ('nm0795187', 'Lev Shostak'), ('nm0158689', 'Vladimir Chobur'), ('nm0473054', 'Nikolai Kryukov'), ('nm1144810', 'Valentin Arkhipenko'), ('nm0229379', 'Ivan Dmitriev'), ('nm0826772', 'Nikolay Stepanov'), ('nm0156367', 'Vladimir Chestnokov'), ('nm0088484', 'Boris Blinov'), ('nm14163757', 'Sergei Morschikhin'), ('nm0525688', 'Vladimir Lukin'), ('nm13990518', 'Aleksandr Nezhdanov'), ('nm1030667', 'Georgiy Kranert'), ('nm0901521', 'Pavel Volkov'), ('nm0231313', 'Mariya Domashyova'), ('nm1595831', 'Mikhail Dubrava')]",['SUHH'],0,['1939']
Боксеры,tt1989466,flm0000530,https://www.imdb.com/title/tt1989466/,"[('nm0327212', 'Vladimir Gonchukov')]","[('nm4611468', 'Pyotr Kapitsa')]","[('nm0333562', 'Konstantin Gradopolov'), ('nm0411919', 'Nikolay Ivakin'), ('nm0698577', 'Viktor Proklov'), ('nm0090434', 'Ivan Bobrov'), ('nm0901526', 'Nikolay Volkov'), ('nm0755964', 'Daniil Sagal'), ('nm0796689', 'Mikhail Sidorkin'), ('nm0586441', 'Konstantin Mikhaylov'), ('nm0233983', 'Vitali Doronin'), ('nm0815122', 'Konstantin Sorokin'), ('nm0312374', 'Emmanuil Geller'), ('nm0464657', 'Nikolai Komissarov'), ('nm0876823', 'Ariadna Tur'), ('nm0465748', 'Yefim Kopelyan'), ('nm4557783', 'Robert Ross')]",['SUHH'],60,['1941']
Доктор Айболит,tt0031238,flm0000531,https://www.imdb.com/title/tt0031238/,"[('nm0625984', 'Vladimir Nemolyayev')]","[('nm0161063', 'Korney Ivanovich Chukovskiy'), ('nm0796065', 'Evgeniy Shvarts')]","[('nm0301567', 'Pyotr Galadzhev'), ('nm0795500', 'Maksim Shtraukh'), ('nm0783088', 'Viktor Seleznyov'), ('nm0348718', 'Yevgeny Gurov'), ('nm4557783', 'Robert Ross'), ('nm1580212', 'Anna Semionovna Vilyams'), ('nm0863768', 'Aleksandr Timontayev'), ('nm0312374', 'Emmanuil Geller'), ('nm0082003', 'Iona Biy-Brodskiy'), ('nm0035025', 'Ivan Arkadin')]",['SUHH'],72,['1938']
Марите,tt0039610,flm0000532,https://www.imdb.com/title/tt0039610/,"[('nm0835224', 'Vera Stroyeva')]","[('nm0461390', 'Fyodor Knorre')]","[('nm0464966', 'Elena Kondrateva'), ('nm7443025', 'Stasys Caikauskas'), ('nm0333191', 'Nikolay Grabbe'), ('nm0052023', 'Donatas Banionis'), ('nm0039951', 'Mikhail Astangov'), ('nm0491635', 'Juozas Laucius'), ('nm2247138', 'Juozas Siparis'), ('nm2244742', 'Lilijana Binkyte'), ('nm0502014', 'Tatyana Lennikova'), ('nm0687451', 'Nikolai Plotnikov'), ('nm4242482', 'Jurgis Petrauskas'), ('nm8025196', 'V. Caikauskas'), ('nm0049465', 'Vladimir Balashov'), ('nm8025194', 'J. Alisauskas'), ('nm0343064', 'Margarita Gromyko'), ('nm0352621', 'Audris Chadaravicius'), ('nm0152266', 'Nikolai Chaplygin'), ('nm2241767', 'Bronius Kisielius')]",['SUHH'],85,['1947']
Новости дня № 65 1947 г.,,flm0000533,,,,,,,
XXX Октябрь,,flm0000534,,,,,,,
Гибель орла,tt0032524,flm0000535,https://www.imdb.com/title/tt0032524/,"[('nm0955901', 'Vasily Zhuravlyov')]","[('nm0337385', 'Georgiy Grebner'), ('nm7298224', 'Konstantin Zolotovskiy')]","[('nm0301576', 'Vasiliy Galaktionov'), ('nm0090434', 'Ivan Bobrov'), ('nm0343048', 'Viktor Gromov'), ('nm0464561', 'Sergey Komarov'), ('nm0811868', 'Pyotr Sobolevsky'), ('nm0030332', 'Nikolai Annenkov'), ('nm0271846', 'Lev Fenin'), ('nm7298217', 'Kolya Tumanov'), ('nm7298218', 'Viktor Shepel'), ('nm0831641', 'Sergey Stolyarov'), ('nm7298219', 'Pyotr Kirichek'), ('nm0955914', 'Aleksandr Zhutaev'), ('nm0331021', 'Nikolay Gorlov'), ('nm0873933', 'Mikhail Troyanovskiy'), ('nm8673629', 'Anatoliy Ivanov'), ('nm0052992', 'Aleksandr Baranov'), ('nm0337412', 'Aleksandr Grechanyy'), ('nm0265785', 'Andrey Fayt')]",['SUHH'],77,['1941']
Новости дня № 66 1947 г.,,flm0000536,,,,,,,
Новости дня № 67 1947 г.,,flm0000537,,,,,,,
Новости дня № 68 1947 г.,,flm0000538,,,,,,,
Советская Украина,tt0240017,flm0000539,https://www.imdb.com/title/tt0240017/,[],[],[],['SUHH'],0,['1947']
Великое зарево,tt0030928,flm0000540,https://www.imdb.com/title/tt0030928/,"[('nm0157102', 'Mikheil Chiaureli')]","[('nm0874604', 'Giorgi Tsagareli'), ('nm0157102', 'Mikheil Chiaureli')]","[('nm0157415', 'Mikheil Chikhladze'), ('nm0046528', 'Spartak Bagashvili'), ('nm0673375', 'Ivane Perestiani'), ('nm0229250', 'Aleksandre Jorjoliani'), ('nm0559284', 'Vasiliy Matov'), ('nm1032040', 'B. Poltavtsev'), ('nm0756003', 'Giorgi Sagaradze'), ('nm0158502', 'Nutsa Chkheidze'), ('nm0312499', 'Mikheil Gelovani'), ('nm0303692', 'Shalva Gambashidze'), ('nm0807067', 'Anna Smirnova'), ('nm1031393', 'Konstantin Myuffke'), ('nm0412036', 'Dmitri Ivanov'), ('nm0538423', 'Tamara Makarova'), ('nm0789546', 'Giorgi Shavgulidze')]",['SUHH'],73,['1938']
Новости дня № 69 1947 г.,,flm0000541,,,,,,,
Новости дня № 70 1947 г.,,flm0000542,,,,,,,
Пирогов,tt0039710,flm0000543,https://www.imdb.com/title/tt0039710/,"[('nm0468882', 'Grigoriy Kozintsev')]","[('nm0314533', 'Yuri German')]","[('nm0003540', 'Nikolay Cherkasov'), ('nm0476827', 'Anatoliy Kuznetsov'), ('nm0226690', 'Aleksei Dikij'), ('nm0467507', 'Andrei Kostrichkin'), ('nm2063408', 'Gennadi Karyakin'), ('nm0516408', 'Pyotr Lobanov'), ('nm0156367', 'Vladimir Chestnokov'), ('nm0590756', 'Yakov Malyutin'), ('nm1231738', 'Yuri Bublikov'), ('nm0683391', 'Tatyana Piletskaya'), ('nm0873324', 'Nikolay Trofimov'), ('nm0439839', 'Sergei Karnovich-Valua'), ('nm0464328', 'Georgiy Kolosov'), ('nm0495980', 'Olga Lebzak'), ('nm0347941', 'Georgi Gumilevsky'), ('nm0804704', 'Konstantin Skorobogatov'), ('nm1031686', 'Ippolit Novsky-Semyonovsky'), ('nm0946520', 'Sergei Yarov')]",['SUHH'],92,['1947']
Случай на полустанке,tt0254780,flm0000544,https://www.imdb.com/title/tt0254780/,"[('nm0785109', 'Oleg Sergeyev'), ('nm3647497', 'Sergey Yakushev')]","[('nm0785109', 'Oleg Sergeyev'), ('nm0461390', 'Fyodor Knorre'), ('nm3647497', 'Sergey Yakushev')]","[('nm0578197', 'Aleksandr Melnikov'), ('nm0467507', 'Andrei Kostrichkin'), ('nm0625843', 'Evgeniy Nemchenko'), ('nm0306723', 'Vladimir Gardin'), ('nm0623378', 'Ivan Nazarov'), ('nm1595831', 'Mikhail Dubrava')]",['SUHH'],62,['1939']
Карело-Финская ССР,,flm0000545,,,,,,,
Наука и техника № 9 1947 г.,,flm0000546,,,,,,,
Новости дня № 71 1947 г.,,flm0000547,,,,,,,
Норрчепинг-Динамо,,flm0000548,,,,,,,
Анаит,tt0305212,flm0000549,https://www.imdb.com/title/tt0305212/,"[('nm0067384', 'Amo Bek-Nazaryan')]","[('nm0796074', 'Vladimir Shvejtser'), ('nm1345455', 'Ghazaros Aghayan')]","[('nm0540898', 'David Malyan'), ('nm1338342', 'Aram Amirbekyan'), ('nm0043100', 'Avet Avetisyan'), ('nm1106406', 'Metaksia Simonyan'), ('nm1106349', 'Ye. Sebar'), ('nm1347585', 'Shara Talyan'), ('nm1338309', 'Kh. Abrahamyan'), ('nm0235583', 'Frunze Dovlatyan'), ('nm1342927', 'Vaghinak Marguni'), ('nm1105424', 'B. Isahakyan'), ('nm1341998', 'Ori Buniatyan'), ('nm0626287', 'Hrachia Nersisyan')]",['SUHH'],66,['1947']
Новости дня № 72 1947 г.,,flm0000550,,,,,,,
Международный фестиваль молодежи,,flm0000551,,,,,,,
Новости дня № 72 1948 г.,,flm0000552,,,,,,,
Новости дня № 73 1948 г.,,flm0000553,,,,,,,
Бой под соколом,tt3028096,flm0000554,https://www.imdb.com/title/tt3028096/,"[('nm0713673', 'Aleksandr Razumnyj')]","[('nm0586483', 'Sergey Mikhalkov')]","[('nm0342992', 'Petya Grokhovskiy'), ('nm5777183', 'Viktor Boika'), ('nm0069454', 'Mikhail Belousov'), ('nm0850715', 'Aleksey Tarshin'), ('nm10840953', 'Borya Afanasyev'), ('nm5777184', 'Tolya Gorodulin'), ('nm5777182', 'Kolya Leonov')]",['SUHH'],52,['1942']
Новости дня № 74 1948 г.,,flm0000555,,,,,,,
Пионерия № 12 1948 г.,,flm0000556,,,,,,,
Советский спорт № 13 1948 г.,,flm0000557,,,,,,,
Время решает,,flm0000558,,,,,,,
Жизнь в цитадели,tt0040014,flm0000559,https://www.imdb.com/title/tt0040014/,"[('nm0710888', 'Gerbert Rappaport')]","[('nm0871185', 'Leonid Trauberg'), ('nm0415956', 'August Jakobson')]","[('nm7713884', 'Ande Rahe'), ('nm0479284', 'Lia Laats'), ('nm1845356', 'Johannes Kaljola'), ('nm0491588', 'Ants Lauter'), ('nm1798248', 'Andres Särev'), ('nm1800342', 'Betty Kuuskemaa'), ('nm2505724', 'Meta Luts'), ('nm3628592', 'Paul Pinna'), ('nm0721178', 'Lembit Rajala'), ('nm1801610', 'Aino Talvi'), ('nm0229808', 'Boris Dobronravov'), ('nm0864010', 'Eduard Tinn'), ('nm1797577', 'Aleksander Randviir'), ('nm7713883', 'Oskar Põlla'), ('nm0659753', 'Voldemar Panso'), ('nm1797182', 'Rudolf Nuude'), ('nm0490988', 'Hugo Laur'), ('nm0452467', 'Gunnar Kilgas')]",['SUHH'],90,['1947']
Новости дня № 1 1948 г.,,flm0000560,,,,,,,
Рак,,flm0000561,,,,,,,
Мастера высоких урожаев,,flm0000562,,,,,,,
Голубые дороги,tt0175679,flm0000563,https://www.imdb.com/title/tt0175679/,"[('nm0105874', 'Vladimir Braun')]","[('nm0464440', 'Grigoriy Koltunov'), ('nm11871513', 'Oleksiy Novitskiy')]","[('nm0451056', 'Viktor Khalatov'), ('nm7580233', 'Aleksandr Lutsenko'), ('nm0816290', 'Andrei Sova'), ('nm0767562', 'Vladimir Savelev'), ('nm0460388', 'Leonid Kmit'), ('nm0538764', 'Aleksey Maksimov'), ('nm0831640', 'Kirill Stolyarov'), ('nm10604961', 'Boris Mironenko'), ('nm0652616', 'Vladimir Osvetsimsky'), ('nm0831641', 'Sergey Stolyarov'), ('nm0529392', 'Yuriy Lyubimov'), ('nm1149364', 'Marina Kalinkina'), ('nm0154998', 'Stanislav Chekan'), ('nm0118881', 'Georgiy Budarov'), ('nm0229833', 'Viktor Dobrovolsky'), ('nm0035023', 'Arkadi Arkadyev'), ('nm0738657', 'Mikhail Romanov'), ('nm0434387', 'Pavel Kadochnikov')]",['SUHH'],81,['1948']
